P_id,CellSize,P_Area_ha_Excel
10276,250,221.50
10532,250,221.50
10563,250,221.50
11540,250,221.50
11645,250,221.50
14075,250,221.50
14241,250,221.50
14253,250,221.50
14913,250,221.50
15395,250,221.50
15904,250,221.50
16260,250,221.50
16859,250,221.50
16951,250,221.50
17197,250,221.50
18730,250,221.50
18792,250,221.50
19163,250,221.50
20407,250,221.50
20535,250,221.50
21232,250,221.50
22102,250,221.50
22165,250,221.50
22184,250,221.50
22390,250,221.50
22657,250,221.50
23535,250,221.50
24057,250,221.50
24399,250,221.50
24699,250,221.50
24923,250,221.50
25449,250,221.50
26434,250,221.50
28471,250,221.50
28753,250,221.50
28911,250,221.50
29186,250,221.50
31522,250,221.50
217,251,222.39
393,251,222.39
2017,251,222.39
2540,251,222.39
4326,251,222.39
4687,251,222.39
5276,251,222.39
5413,251,222.39
7328,251,222.39
8370,251,222.39
10759,251,222.39
11403,251,222.39
11699,251,222.39
11751,251,222.39
11839,251,222.39
13321,251,222.39
13431,251,222.39
14985,251,222.39
15348,251,222.39
15554,251,222.39
15821,251,222.39
15980,251,222.39
16028,251,222.39
16385,251,222.39
16702,251,222.39
17531,251,222.39
18400,251,222.39
19229,251,222.39
19861,251,222.39
19958,251,222.39
21658,251,222.39
22063,251,222.39
23614,251,222.39
23656,251,222.39
23886,251,222.39
24429,251,222.39
24954,251,222.39
25245,251,222.39
26575,251,222.39
27042,251,222.39
27059,251,222.39
27875,251,222.39
28183,251,222.39
28268,251,222.39
28550,251,222.39
29179,251,222.39
29276,251,222.39
29492,251,222.39
30138,251,222.39
30828,251,222.39
31972,251,222.39
811,252,223.27
853,252,223.27
2147,252,223.27
2203,252,223.27
2588,252,223.27
5427,252,223.27
5725,252,223.27
6194,252,223.27
7839,252,223.27
8566,252,223.27
8916,252,223.27
9379,252,223.27
9691,252,223.27
10292,252,223.27
11131,252,223.27
11242,252,223.27
11352,252,223.27
11848,252,223.27
12379,252,223.27
14003,252,223.27
17465,252,223.27
17680,252,223.27
18141,252,223.27
19213,252,223.27
20196,252,223.27
21677,252,223.27
21694,252,223.27
22492,252,223.27
23069,252,223.27
23095,252,223.27
23369,252,223.27
25249,252,223.27
25597,252,223.27
26085,252,223.27
26984,252,223.27
27811,252,223.27
27932,252,223.27
28133,252,223.27
28851,252,223.27
28852,252,223.27
29959,252,223.27
30237,252,223.27
31674,252,223.27
29,253,224.16
362,253,224.16
1023,253,224.16
1065,253,224.16
1444,253,224.16
2065,253,224.16
2990,253,224.16
3603,253,224.16
3609,253,224.16
4745,253,224.16
4890,253,224.16
5083,253,224.16
7113,253,224.16
8117,253,224.16
8277,253,224.16
9831,253,224.16
9928,253,224.16
10180,253,224.16
10910,253,224.16
11316,253,224.16
11683,253,224.16
12189,253,224.16
13096,253,224.16
13511,253,224.16
14804,253,224.16
15402,253,224.16
15633,253,224.16
15831,253,224.16
15861,253,224.16
16399,253,224.16
17068,253,224.16
17495,253,224.16
18355,253,224.16
18714,253,224.16
18775,253,224.16
18995,253,224.16
19335,253,224.16
19719,253,224.16
20135,253,224.16
22142,253,224.16
23143,253,224.16
23355,253,224.16
24477,253,224.16
25075,253,224.16
25185,253,224.16
25233,253,224.16
25595,253,224.16
25757,253,224.16
25853,253,224.16
25929,253,224.16
27546,253,224.16
28184,253,224.16
29005,253,224.16
29074,253,224.16
29344,253,224.16
30954,253,224.16
31231,253,224.16
31899,253,224.16
1497,254,225.04
1884,254,225.04
1952,254,225.04
2689,254,225.04
2996,254,225.04
4802,254,225.04
5487,254,225.04
5991,254,225.04
7063,254,225.04
8262,254,225.04
8578,254,225.04
8717,254,225.04
8909,254,225.04
10981,254,225.04
11270,254,225.04
11964,254,225.04
12886,254,225.04
13729,254,225.04
13778,254,225.04
14392,254,225.04
14757,254,225.04
14876,254,225.04
15432,254,225.04
16596,254,225.04
17265,254,225.04
17274,254,225.04
17463,254,225.04
19075,254,225.04
19179,254,225.04
19518,254,225.04
19811,254,225.04
20102,254,225.04
20609,254,225.04
20720,254,225.04
21166,254,225.04
22776,254,225.04
23085,254,225.04
24183,254,225.04
24378,254,225.04
24861,254,225.04
25518,254,225.04
26519,254,225.04
27043,254,225.04
27247,254,225.04
28036,254,225.04
28380,254,225.04
28538,254,225.04
28700,254,225.04
30045,254,225.04
31645,254,225.04
31671,254,225.04
94,255,225.93
420,255,225.93
1900,255,225.93
1928,255,225.93
1956,255,225.93
2233,255,225.93
3217,255,225.93
3414,255,225.93
3844,255,225.93
5610,255,225.93
5806,255,225.93
6528,255,225.93
6769,255,225.93
7336,255,225.93
8443,255,225.93
9603,255,225.93
9812,255,225.93
10215,255,225.93
10384,255,225.93
11971,255,225.93
12553,255,225.93
13838,255,225.93
14444,255,225.93
15689,255,225.93
16327,255,225.93
17025,255,225.93
18285,255,225.93
18299,255,225.93
18964,255,225.93
19426,255,225.93
20328,255,225.93
23418,255,225.93
23867,255,225.93
25575,255,225.93
25790,255,225.93
26173,255,225.93
26192,255,225.93
28997,255,225.93
29029,255,225.93
30467,255,225.93
30879,255,225.93
31130,255,225.93
31679,255,225.93
437,256,226.82
1283,256,226.82
1313,256,226.82
1516,256,226.82
2833,256,226.82
3048,256,226.82
3093,256,226.82
3114,256,226.82
3284,256,226.82
3541,256,226.82
5220,256,226.82
5540,256,226.82
6182,256,226.82
7168,256,226.82
7505,256,226.82
7729,256,226.82
8516,256,226.82
9563,256,226.82
10141,256,226.82
11255,256,226.82
11864,256,226.82
12748,256,226.82
14707,256,226.82
15028,256,226.82
15111,256,226.82
15296,256,226.82
15462,256,226.82
17139,256,226.82
17662,256,226.82
18155,256,226.82
18336,256,226.82
18765,256,226.82
19664,256,226.82
21176,256,226.82
21300,256,226.82
21757,256,226.82
24328,256,226.82
24889,256,226.82
25002,256,226.82
25039,256,226.82
25558,256,226.82
25787,256,226.82
25796,256,226.82
26363,256,226.82
27531,256,226.82
27743,256,226.82
29059,256,226.82
29177,256,226.82
30450,256,226.82
31014,256,226.82
656,257,227.70
1608,257,227.70
1776,257,227.70
2604,257,227.70
3826,257,227.70
4495,257,227.70
6865,257,227.70
7524,257,227.70
9304,257,227.70
10096,257,227.70
10498,257,227.70
10904,257,227.70
11892,257,227.70
12578,257,227.70
14151,257,227.70
15174,257,227.70
15209,257,227.70
16101,257,227.70
16271,257,227.70
17110,257,227.70
18422,257,227.70
18940,257,227.70
19529,257,227.70
19547,257,227.70
20195,257,227.70
20731,257,227.70
20985,257,227.70
21017,257,227.70
21926,257,227.70
21939,257,227.70
22007,257,227.70
22071,257,227.70
22155,257,227.70
22640,257,227.70
23308,257,227.70
23435,257,227.70
25642,257,227.70
26304,257,227.70
27798,257,227.70
27911,257,227.70
28475,257,227.70
29657,257,227.70
29956,257,227.70
31035,257,227.70
31207,257,227.70
31637,257,227.70
1090,258,228.59
1559,258,228.59
2266,258,228.59
2530,258,228.59
2698,258,228.59
3226,258,228.59
3501,258,228.59
4809,258,228.59
5483,258,228.59
5746,258,228.59
6092,258,228.59
6308,258,228.59
8427,258,228.59
9561,258,228.59
9993,258,228.59
10883,258,228.59
11351,258,228.59
11389,258,228.59
11843,258,228.59
12251,258,228.59
12454,258,228.59
12490,258,228.59
12834,258,228.59
13932,258,228.59
14239,258,228.59
14915,258,228.59
15534,258,228.59
17522,258,228.59
18483,258,228.59
18691,258,228.59
19483,258,228.59
20074,258,228.59
21558,258,228.59
21732,258,228.59
22383,258,228.59
23265,258,228.59
24160,258,228.59
24876,258,228.59
24936,258,228.59
25353,258,228.59
25442,258,228.59
25793,258,228.59
25891,258,228.59
25984,258,228.59
26706,258,228.59
27347,258,228.59
27538,258,228.59
28505,258,228.59
28513,258,228.59
28683,258,228.59
28803,258,228.59
29034,258,228.59
29857,258,228.59
30146,258,228.59
30375,258,228.59
30851,258,228.59
31916,258,228.59
166,259,229.47
783,259,229.47
1027,259,229.47
2276,259,229.47
2322,259,229.47
2328,259,229.47
2359,259,229.47
2430,259,229.47
2465,259,229.47
2518,259,229.47
2975,259,229.47
3029,259,229.47
4103,259,229.47
4250,259,229.47
5441,259,229.47
5530,259,229.47
5756,259,229.47
6363,259,229.47
6410,259,229.47
7046,259,229.47
7538,259,229.47
9414,259,229.47
10010,259,229.47
10606,259,229.47
10660,259,229.47
11777,259,229.47
11830,259,229.47
12850,259,229.47
12894,259,229.47
13837,259,229.47
13925,259,229.47
14550,259,229.47
15364,259,229.47
16479,259,229.47
16536,259,229.47
16603,259,229.47
17408,259,229.47
17588,259,229.47
17718,259,229.47
18124,259,229.47
18643,259,229.47
19578,259,229.47
20556,259,229.47
21347,259,229.47
22327,259,229.47
22620,259,229.47
22881,259,229.47
23472,259,229.47
26477,259,229.47
26746,259,229.47
27749,259,229.47
28797,259,229.47
29173,259,229.47
29285,259,229.47
29332,259,229.47
30368,259,229.47
30386,259,229.47
30750,259,229.47
354,260,230.36
3547,260,230.36
4028,260,230.36
4110,260,230.36
4381,260,230.36
4573,260,230.36
6565,260,230.36
6913,260,230.36
6964,260,230.36
7580,260,230.36
9436,260,230.36
9683,260,230.36
10495,260,230.36
10566,260,230.36
10693,260,230.36
11130,260,230.36
11555,260,230.36
12044,260,230.36
13479,260,230.36
13915,260,230.36
13938,260,230.36
14975,260,230.36
15392,260,230.36
15808,260,230.36
16312,260,230.36
16635,260,230.36
16917,260,230.36
17202,260,230.36
17486,260,230.36
17960,260,230.36
18294,260,230.36
18711,260,230.36
19242,260,230.36
20796,260,230.36
21123,260,230.36
21901,260,230.36
22354,260,230.36
22623,260,230.36
24746,260,230.36
26121,260,230.36
26251,260,230.36
28162,260,230.36
28370,260,230.36
28713,260,230.36
28928,260,230.36
29923,260,230.36
31300,260,230.36
31535,260,230.36
32067,260,230.36
184,261,231.25
497,261,231.25
1681,261,231.25
2642,261,231.25
2797,261,231.25
3476,261,231.25
3936,261,231.25
5118,261,231.25
6093,261,231.25
6707,261,231.25
8114,261,231.25
8529,261,231.25
9264,261,231.25
9904,261,231.25
11745,261,231.25
12081,261,231.25
12532,261,231.25
12906,261,231.25
12918,261,231.25
13720,261,231.25
13921,261,231.25
15218,261,231.25
15503,261,231.25
16076,261,231.25
16112,261,231.25
16681,261,231.25
17035,261,231.25
17423,261,231.25
17560,261,231.25
17669,261,231.25
17675,261,231.25
17811,261,231.25
17884,261,231.25
18688,261,231.25
19371,261,231.25
19524,261,231.25
19752,261,231.25
20380,261,231.25
20917,261,231.25
21345,261,231.25
21731,261,231.25
21921,261,231.25
23597,261,231.25
24822,261,231.25
24966,261,231.25
25226,261,231.25
26570,261,231.25
26951,261,231.25
27670,261,231.25
28287,261,231.25
28674,261,231.25
29145,261,231.25
31270,261,231.25
34,262,232.13
394,262,232.13
1877,262,232.13
2020,262,232.13
2120,262,232.13
2628,262,232.13
2759,262,232.13
3466,262,232.13
4817,262,232.13
4977,262,232.13
6059,262,232.13
6944,262,232.13
7291,262,232.13
7663,262,232.13
8245,262,232.13
8639,262,232.13
8974,262,232.13
9871,262,232.13
11355,262,232.13
11662,262,232.13
12488,262,232.13
13127,262,232.13
13361,262,232.13
13374,262,232.13
13817,262,232.13
14894,262,232.13
15132,262,232.13
15600,262,232.13
15683,262,232.13
15703,262,232.13
16264,262,232.13
17943,262,232.13
18182,262,232.13
19140,262,232.13
19941,262,232.13
20813,262,232.13
21349,262,232.13
21983,262,232.13
22913,262,232.13
22915,262,232.13
23017,262,232.13
24877,262,232.13
25945,262,232.13
26217,262,232.13
26492,262,232.13
26855,262,232.13
26877,262,232.13
27530,262,232.13
27575,262,232.13
28410,262,232.13
28964,262,232.13
29563,262,232.13
29988,262,232.13
30558,262,232.13
31146,262,232.13
31326,262,232.13
31587,262,232.13
287,263,233.02
1861,263,233.02
2653,263,233.02
2832,263,233.02
3421,263,233.02
5344,263,233.02
5554,263,233.02
5617,263,233.02
6277,263,233.02
6579,263,233.02
6787,263,233.02
7706,263,233.02
8458,263,233.02
8746,263,233.02
8824,263,233.02
9645,263,233.02
11940,263,233.02
12300,263,233.02
12979,263,233.02
13684,263,233.02
14027,263,233.02
15264,263,233.02
15325,263,233.02
16231,263,233.02
16279,263,233.02
16995,263,233.02
17395,263,233.02
17941,263,233.02
17990,263,233.02
20724,263,233.02
23380,263,233.02
24807,263,233.02
24997,263,233.02
25434,263,233.02
25989,263,233.02
26368,263,233.02
28535,263,233.02
28891,263,233.02
29272,263,233.02
29619,263,233.02
29884,263,233.02
32024,263,233.02
130,264,233.90
1073,264,233.90
1511,264,233.90
1554,264,233.90
1872,264,233.90
2603,264,233.90
3794,264,233.90
4011,264,233.90
4754,264,233.90
5287,264,233.90
6698,264,233.90
6849,264,233.90
7313,264,233.90
7485,264,233.90
11007,264,233.90
11564,264,233.90
11893,264,233.90
12608,264,233.90
13123,264,233.90
13906,264,233.90
13929,264,233.90
14137,264,233.90
15158,264,233.90
15341,264,233.90
15396,264,233.90
15807,264,233.90
15839,264,233.90
16120,264,233.90
16184,264,233.90
16489,264,233.90
18310,264,233.90
19475,264,233.90
20772,264,233.90
23536,264,233.90
23718,264,233.90
23908,264,233.90
23934,264,233.90
24311,264,233.90
26176,264,233.90
26766,264,233.90
28893,264,233.90
29027,264,233.90
30108,264,233.90
30295,264,233.90
30341,264,233.90
30753,264,233.90
31591,264,233.90
31707,264,233.90
202,265,234.79
334,265,234.79
941,265,234.79
1044,265,234.79
1240,265,234.79
2245,265,234.79
2300,265,234.79
3025,265,234.79
5798,265,234.79
7261,265,234.79
7434,265,234.79
8272,265,234.79
9372,265,234.79
9489,265,234.79
11124,265,234.79
11174,265,234.79
12207,265,234.79
12289,265,234.79
14133,265,234.79
15840,265,234.79
16545,265,234.79
16986,265,234.79
18586,265,234.79
19330,265,234.79
19453,265,234.79
19742,265,234.79
19802,265,234.79
21048,265,234.79
21584,265,234.79
21669,265,234.79
22229,265,234.79
22830,265,234.79
23923,265,234.79
24025,265,234.79
24052,265,234.79
24338,265,234.79
25447,265,234.79
25648,265,234.79
26819,265,234.79
27243,265,234.79
27442,265,234.79
28229,265,234.79
28400,265,234.79
29204,265,234.79
29552,265,234.79
29590,265,234.79
30500,265,234.79
30944,265,234.79
31829,265,234.79
1649,266,235.68
1743,266,235.68
3498,266,235.68
4104,266,235.68
4824,266,235.68
5232,266,235.68
6415,266,235.68
6984,266,235.68
7898,266,235.68
8463,266,235.68
8838,266,235.68
9027,266,235.68
10348,266,235.68
12071,266,235.68
12287,266,235.68
12382,266,235.68
12963,266,235.68
13594,266,235.68
13964,266,235.68
14076,266,235.68
14427,266,235.68
18305,266,235.68
18973,266,235.68
19189,266,235.68
19201,266,235.68
19207,266,235.68
19969,266,235.68
20189,266,235.68
20433,266,235.68
20643,266,235.68
21760,266,235.68
22693,266,235.68
24932,266,235.68
25085,266,235.68
28038,266,235.68
28494,266,235.68
28514,266,235.68
29561,266,235.68
29824,266,235.68
29853,266,235.68
29888,266,235.68
30436,266,235.68
30960,266,235.68
31677,266,235.68
31684,266,235.68
580,267,236.56
655,267,236.56
846,267,236.56
1957,267,236.56
2237,267,236.56
2463,267,236.56
2672,267,236.56
3399,267,236.56
3464,267,236.56
3601,267,236.56
3820,267,236.56
5261,267,236.56
6109,267,236.56
7672,267,236.56
11096,267,236.56
11164,267,236.56
11630,267,236.56
12960,267,236.56
13110,267,236.56
13165,267,236.56
13625,267,236.56
14431,267,236.56
14772,267,236.56
15760,267,236.56
16512,267,236.56
17585,267,236.56
19227,267,236.56
19590,267,236.56
20536,267,236.56
20604,267,236.56
22273,267,236.56
22388,267,236.56
23353,267,236.56
23482,267,236.56
23488,267,236.56
23570,267,236.56
23961,267,236.56
24867,267,236.56
26033,267,236.56
26530,267,236.56
26631,267,236.56
27163,267,236.56
28311,267,236.56
28670,267,236.56
29199,267,236.56
29882,267,236.56
29934,267,236.56
30231,267,236.56
30537,267,236.56
30767,267,236.56
386,268,237.45
670,268,237.45
735,268,237.45
1596,268,237.45
1651,268,237.45
2383,268,237.45
3596,268,237.45
4156,268,237.45
4383,268,237.45
4576,268,237.45
4883,268,237.45
7694,268,237.45
8270,268,237.45
8351,268,237.45
9189,268,237.45
9607,268,237.45
10149,268,237.45
10528,268,237.45
11636,268,237.45
12493,268,237.45
12569,268,237.45
12977,268,237.45
14021,268,237.45
14687,268,237.45
15065,268,237.45
15776,268,237.45
16902,268,237.45
17391,268,237.45
17826,268,237.45
18545,268,237.45
19641,268,237.45
19898,268,237.45
20776,268,237.45
20965,268,237.45
21252,268,237.45
22932,268,237.45
22990,268,237.45
23160,268,237.45
23635,268,237.45
24188,268,237.45
24384,268,237.45
24530,268,237.45
25603,268,237.45
26554,268,237.45
26616,268,237.45
30128,268,237.45
31002,268,237.45
31047,268,237.45
31556,268,237.45
1862,269,238.33
2339,269,238.33
2450,269,238.33
2513,269,238.33
2742,269,238.33
3204,269,238.33
3318,269,238.33
3879,269,238.33
4042,269,238.33
4070,269,238.33
4463,269,238.33
4480,269,238.33
6438,269,238.33
6587,269,238.33
6624,269,238.33
6636,269,238.33
7039,269,238.33
7909,269,238.33
8240,269,238.33
9080,269,238.33
9789,269,238.33
10464,269,238.33
11058,269,238.33
13903,269,238.33
14081,269,238.33
14831,269,238.33
16074,269,238.33
16199,269,238.33
16906,269,238.33
17313,269,238.33
17739,269,238.33
17916,269,238.33
18183,269,238.33
19054,269,238.33
19572,269,238.33
20216,269,238.33
22592,269,238.33
24337,269,238.33
25974,269,238.33
27542,269,238.33
28080,269,238.33
28398,269,238.33
29998,269,238.33
31452,269,238.33
31469,269,238.33
31478,269,238.33
733,270,239.22
1634,270,239.22
2287,270,239.22
4360,270,239.22
5342,270,239.22
5423,270,239.22
5737,270,239.22
7421,270,239.22
8508,270,239.22
9340,270,239.22
9979,270,239.22
9992,270,239.22
10458,270,239.22
10841,270,239.22
10865,270,239.22
12681,270,239.22
14357,270,239.22
15380,270,239.22
15381,270,239.22
15527,270,239.22
15847,270,239.22
15894,270,239.22
18713,270,239.22
20004,270,239.22
20023,270,239.22
22652,270,239.22
22838,270,239.22
24006,270,239.22
24485,270,239.22
25900,270,239.22
26240,270,239.22
26369,270,239.22
27319,270,239.22
28009,270,239.22
28950,270,239.22
29417,270,239.22
31594,270,239.22
31771,270,239.22
31772,270,239.22
848,271,240.11
990,271,240.11
1139,271,240.11
1145,271,240.11
2260,271,240.11
2504,271,240.11
2955,271,240.11
3183,271,240.11
3196,271,240.11
3728,271,240.11
4711,271,240.11
4989,271,240.11
5012,271,240.11
5198,271,240.11
5236,271,240.11
6680,271,240.11
7286,271,240.11
8569,271,240.11
9438,271,240.11
9487,271,240.11
9656,271,240.11
10237,271,240.11
12039,271,240.11
12612,271,240.11
13357,271,240.11
13658,271,240.11
13829,271,240.11
14609,271,240.11
14747,271,240.11
14770,271,240.11
15063,271,240.11
15892,271,240.11
16032,271,240.11
16384,271,240.11
16614,271,240.11
17414,271,240.11
18032,271,240.11
18344,271,240.11
18427,271,240.11
18918,271,240.11
19042,271,240.11
19906,271,240.11
20075,271,240.11
20505,271,240.11
20648,271,240.11
21633,271,240.11
24107,271,240.11
25269,271,240.11
25600,271,240.11
26478,271,240.11
26831,271,240.11
26875,271,240.11
27781,271,240.11
28539,271,240.11
28723,271,240.11
28844,271,240.11
29240,271,240.11
29295,271,240.11
29865,271,240.11
29891,271,240.11
31000,271,240.11
31054,271,240.11
31106,271,240.11
835,272,240.99
1014,272,240.99
1076,272,240.99
1386,272,240.99
2505,272,240.99
2903,272,240.99
3451,272,240.99
4900,272,240.99
4910,272,240.99
5205,272,240.99
5330,272,240.99
5504,272,240.99
5519,272,240.99
5683,272,240.99
5749,272,240.99
6544,272,240.99
8392,272,240.99
8556,272,240.99
9283,272,240.99
9314,272,240.99
9662,272,240.99
12266,272,240.99
12489,272,240.99
13224,272,240.99
13997,272,240.99
14396,272,240.99
14673,272,240.99
14761,272,240.99
15497,272,240.99
16241,272,240.99
16350,272,240.99
17420,272,240.99
19373,272,240.99
19435,272,240.99
20181,272,240.99
20525,272,240.99
20975,272,240.99
21828,272,240.99
21847,272,240.99
21967,272,240.99
23004,272,240.99
24169,272,240.99
24322,272,240.99
24336,272,240.99
24903,272,240.99
25940,272,240.99
26562,272,240.99
27156,272,240.99
28223,272,240.99
28855,272,240.99
29911,272,240.99
31755,272,240.99
251,273,241.88
889,273,241.88
1198,273,241.88
2675,273,241.88
3392,273,241.88
3778,273,241.88
4819,273,241.88
5839,273,241.88
6559,273,241.88
7264,273,241.88
7401,273,241.88
7897,273,241.88
9781,273,241.88
9889,273,241.88
10247,273,241.88
10296,273,241.88
10339,273,241.88
10374,273,241.88
10387,273,241.88
11168,273,241.88
11661,273,241.88
11676,273,241.88
11990,273,241.88
12499,273,241.88
12658,273,241.88
14526,273,241.88
15993,273,241.88
16195,273,241.88
16713,273,241.88
17475,273,241.88
17991,273,241.88
18538,273,241.88
19239,273,241.88
20396,273,241.88
21421,273,241.88
21886,273,241.88
22150,273,241.88
23330,273,241.88
23499,273,241.88
23525,273,241.88
24721,273,241.88
25601,273,241.88
27765,273,241.88
28033,273,241.88
28766,273,241.88
29229,273,241.88
29968,273,241.88
30759,273,241.88
30841,273,241.88
794,274,242.76
830,274,242.76
884,274,242.76
1583,274,242.76
1844,274,242.76
2891,274,242.76
3247,274,242.76
4040,274,242.76
4098,274,242.76
4400,274,242.76
4713,274,242.76
5305,274,242.76
5393,274,242.76
5662,274,242.76
5673,274,242.76
5789,274,242.76
6275,274,242.76
6278,274,242.76
6685,274,242.76
8109,274,242.76
11060,274,242.76
11794,274,242.76
12339,274,242.76
13287,274,242.76
13303,274,242.76
13655,274,242.76
13769,274,242.76
16265,274,242.76
16319,274,242.76
16358,274,242.76
17150,274,242.76
17891,274,242.76
18105,274,242.76
18150,274,242.76
18154,274,242.76
21037,274,242.76
21178,274,242.76
21270,274,242.76
21945,274,242.76
21954,274,242.76
22081,274,242.76
22934,274,242.76
23636,274,242.76
23836,274,242.76
23902,274,242.76
25566,274,242.76
26599,274,242.76
27053,274,242.76
27180,274,242.76
28629,274,242.76
29696,274,242.76
29876,274,242.76
31079,274,242.76
31201,274,242.76
31713,274,242.76
529,275,243.65
1627,275,243.65
3540,275,243.65
3924,275,243.65
4031,275,243.65
4537,275,243.65
5231,275,243.65
5808,275,243.65
6892,275,243.65
7880,275,243.65
11262,275,243.65
11278,275,243.65
12762,275,243.65
13722,275,243.65
14267,275,243.65
14414,275,243.65
14578,275,243.65
15970,275,243.65
16434,275,243.65
17665,275,243.65
18348,275,243.65
18787,275,243.65
18802,275,243.65
21182,275,243.65
22236,275,243.65
22531,275,243.65
22810,275,243.65
26622,275,243.65
27474,275,243.65
28145,275,243.65
31462,275,243.65
31942,275,243.65
415,276,244.54
1546,276,244.54
2709,276,244.54
3059,276,244.54
3131,276,244.54
3650,276,244.54
3651,276,244.54
3777,276,244.54
4487,276,244.54
4945,276,244.54
7641,276,244.54
8474,276,244.54
9171,276,244.54
9698,276,244.54
9893,276,244.54
10105,276,244.54
10229,276,244.54
10639,276,244.54
10766,276,244.54
11513,276,244.54
12772,276,244.54
13034,276,244.54
13293,276,244.54
14663,276,244.54
15101,276,244.54
15137,276,244.54
15595,276,244.54
15969,276,244.54
16447,276,244.54
17534,276,244.54
18164,276,244.54
18436,276,244.54
18776,276,244.54
18818,276,244.54
20777,276,244.54
22467,276,244.54
25051,276,244.54
25290,276,244.54
25829,276,244.54
26727,276,244.54
28627,276,244.54
30033,276,244.54
30392,276,244.54
30766,276,244.54
31102,276,244.54
32081,276,244.54
136,277,245.42
212,277,245.42
234,277,245.42
1281,277,245.42
2057,277,245.42
2443,277,245.42
2747,277,245.42
2983,277,245.42
3621,277,245.42
3713,277,245.42
3798,277,245.42
4531,277,245.42
4779,277,245.42
4982,277,245.42
5131,277,245.42
5452,277,245.42
6024,277,245.42
8041,277,245.42
9049,277,245.42
9160,277,245.42
9480,277,245.42
9929,277,245.42
11357,277,245.42
11903,277,245.42
13422,277,245.42
13845,277,245.42
14617,277,245.42
15277,277,245.42
15795,277,245.42
16663,277,245.42
17799,277,245.42
17971,277,245.42
18040,277,245.42
18234,277,245.42
18328,277,245.42
18474,277,245.42
19280,277,245.42
19795,277,245.42
20040,277,245.42
20104,277,245.42
21592,277,245.42
23205,277,245.42
23470,277,245.42
24644,277,245.42
24947,277,245.42
25116,277,245.42
25555,277,245.42
26112,277,245.42
26246,277,245.42
26432,277,245.42
30195,277,245.42
31194,277,245.42
31344,277,245.42
31826,277,245.42
606,278,246.31
730,278,246.31
1051,278,246.31
1398,278,246.31
1441,278,246.31
1448,278,246.31
2535,278,246.31
2724,278,246.31
2984,278,246.31
3967,278,246.31
6304,278,246.31
7104,278,246.31
7516,278,246.31
8289,278,246.31
8687,278,246.31
9223,278,246.31
9368,278,246.31
11087,278,246.31
11567,278,246.31
11706,278,246.31
12930,278,246.31
13346,278,246.31
18236,278,246.31
18625,278,246.31
18777,278,246.31
19301,278,246.31
21040,278,246.31
24027,278,246.31
24084,278,246.31
24465,278,246.31
25057,278,246.31
25846,278,246.31
25911,278,246.31
25925,278,246.31
26734,278,246.31
28348,278,246.31
30206,278,246.31
30593,278,246.31
30940,278,246.31
31011,278,246.31
31735,278,246.31
22,279,247.19
2884,279,247.19
3546,279,247.19
4451,279,247.19
5069,279,247.19
6924,279,247.19
7217,279,247.19
8732,279,247.19
8864,279,247.19
9558,279,247.19
9745,279,247.19
9859,279,247.19
9944,279,247.19
11182,279,247.19
11773,279,247.19
12059,279,247.19
14636,279,247.19
14939,279,247.19
15090,279,247.19
15343,279,247.19
15653,279,247.19
16982,279,247.19
18587,279,247.19
18950,279,247.19
21101,279,247.19
21112,279,247.19
22876,279,247.19
23039,279,247.19
24838,279,247.19
25827,279,247.19
26985,279,247.19
27175,279,247.19
29496,279,247.19
30001,279,247.19
2026,280,248.08
2509,280,248.08
3094,280,248.08
3387,280,248.08
3963,280,248.08
5013,280,248.08
5425,280,248.08
6029,280,248.08
6032,280,248.08
7499,280,248.08
8521,280,248.08
8675,280,248.08
9501,280,248.08
9810,280,248.08
9950,280,248.08
10503,280,248.08
11486,280,248.08
12048,280,248.08
12713,280,248.08
16833,280,248.08
17121,280,248.08
17177,280,248.08
17300,280,248.08
17306,280,248.08
17908,280,248.08
18120,280,248.08
19265,280,248.08
22752,280,248.08
22992,280,248.08
23016,280,248.08
24064,280,248.08
24404,280,248.08
24518,280,248.08
24873,280,248.08
25421,280,248.08
26983,280,248.08
27477,280,248.08
28822,280,248.08
29325,280,248.08
29328,280,248.08
31159,280,248.08
425,281,248.97
1463,281,248.97
2410,281,248.97
2479,281,248.97
2870,281,248.97
4478,281,248.97
4659,281,248.97
5320,281,248.97
6594,281,248.97
7004,281,248.97
7048,281,248.97
7120,281,248.97
10004,281,248.97
10826,281,248.97
11055,281,248.97
11566,281,248.97
11884,281,248.97
13916,281,248.97
16247,281,248.97
16873,281,248.97
18170,281,248.97
19126,281,248.97
19818,281,248.97
20383,281,248.97
21796,281,248.97
22130,281,248.97
22814,281,248.97
23405,281,248.97
23447,281,248.97
24349,281,248.97
24917,281,248.97
25958,281,248.97
26035,281,248.97
26811,281,248.97
27830,281,248.97
28215,281,248.97
28925,281,248.97
29759,281,248.97
30733,281,248.97
31479,281,248.97
31586,281,248.97
1251,282,249.85
2005,282,249.85
2153,282,249.85
2176,282,249.85
2989,282,249.85
3485,282,249.85
3770,282,249.85
4621,282,249.85
5008,282,249.85
6408,282,249.85
6699,282,249.85
6858,282,249.85
7057,282,249.85
7356,282,249.85
8660,282,249.85
8843,282,249.85
8985,282,249.85
9037,282,249.85
9983,282,249.85
11234,282,249.85
12290,282,249.85
13557,282,249.85
15469,282,249.85
15734,282,249.85
16318,282,249.85
16780,282,249.85
17346,282,249.85
17607,282,249.85
